,db_path,generated_sql,gold_sql,question,isCorrect
72,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT COUNT(*) AS number_of_attended_courses
FROM Student_Course_Attendance
WHERE student_id = 171;",SELECT count(*) FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T2.student_id = 171,How many courses does the student with id 171 actually attend?,False
73,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT candidate_id
FROM Candidates
JOIN People ON Candidates.candidate_id = People.person_id
WHERE email_address = 'stanley.monahan@example.org';","SELECT T2.candidate_id FROM people AS T1 JOIN candidates AS T2 ON T1.person_id = T2.candidate_id WHERE T1.email_address = ""stanley.monahan@example.org""",Find id of the candidate whose email is stanley.monahan@example.org?,True
74,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT candidate_id FROM Candidates WHERE email_address = 'stanley.monahan@example.org';
Execution failed on sql 'SELECT candidate_id FROM Candidates WHERE email_address = 'stanley.monahan@example.org';': no such column: email_address","SELECT T2.candidate_id FROM people AS T1 JOIN candidates AS T2 ON T1.person_id = T2.candidate_id WHERE T1.email_address = ""stanley.monahan@example.org""",What is the id of the candidate whose email is stanley.monahan@example.org?,False
75,spider_data/database/student_assessment/student_assessment.sqlite,SELECT candidate_id FROM Candidate_Assessments ORDER BY assessment_date DESC LIMIT 1,SELECT candidate_id FROM candidate_assessments ORDER BY assessment_date DESC LIMIT 1,Find id of the candidate who most recently accessed the course?,True
76,spider_data/database/student_assessment/student_assessment.sqlite,SELECT candidate_id FROM Candidate_Assessments ORDER BY assessment_date DESC LIMIT 1;,SELECT candidate_id FROM candidate_assessments ORDER BY assessment_date DESC LIMIT 1,What is the id of the candidate who most recently accessed the course?,True
77,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT p.person_id, p.first_name, p.middle_name, p.last_name, COUNT(scr.student_id) AS course_count
FROM People p
JOIN Students s ON p.person_id = s.student_id
JOIN Student_Course_Registrations scr ON s.student_id = scr.student_id
GROUP BY p.person_id, p.first_name, p.middle_name, p.last_name
ORDER BY course_count DESC
LIMIT 1;",SELECT T1.student_details FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,What is detail of the student who registered the most number of courses?,False
78,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT p.person_id, p.first_name, p.middle_name, p.last_name, s.student_details
FROM Students s
JOIN People p ON s.student_id = p.person_id
WHERE s.student_id IN (
    SELECT sc.student_id
    FROM Student_Course_Registrations sc
    GROUP BY sc.student_id
    ORDER BY COUNT(sc.course_id) DESC
    LIMIT 1
)",SELECT T1.student_details FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,What are the details of the student who registered for the most number of courses?,False
79,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT s.student_id, COUNT(sc.course_id) AS num_registered_courses
FROM Students s
JOIN Student_Course_Registrations sc ON s.student_id = sc.student_id
GROUP BY s.student_id;","SELECT T1.student_id ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id",List the id of students who registered some courses and the number of their registered courses?,False
80,spider_data/database/student_assessment/student_assessment.sqlite,"To solve this problem, we need to count the number of courses each student is registered for. We can achieve this by joining the `Students` table with the `Student_Course_Registrations` table and then grouping the results by `student_id`.

Here's the SQL query to accomplish this:


SELECT 
    s.student_id,
    COUNT(sr.course_id) AS course_count
FROM 
    Students s
JOIN 
    Student_Course_Registrations sr ON s.student_id = sr.student_id
GROUP BY 
    s.student_id;


This query will return the `student_id` and the number of courses (`course_count`) each student is registered for.
Execution failed on sql 'To solve this problem, we need to count the number of courses each student is registered for. We can achieve this by joining the `Students` table with the `Student_Course_Registrations` table and then grouping the results by `student_id`.

Here's the SQL query to accomplish this:


SELECT 
    s.student_id,
    COUNT(sr.course_id) AS course_count
FROM 
    Students s
JOIN 
    Student_Course_Registrations sr ON s.student_id = sr.student_id
GROUP BY 
    s.student_id;


This query will return the `student_id` and the number of courses (`course_count`) each student is registered for.': near ""To"": syntax error","SELECT T1.student_id ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id GROUP BY T1.student_id","For every student who is registered for some course, how many courses are they registered for?",False
81,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT 
    c.course_name,
    COUNT(src.student_id) AS registered_students
FROM 
    Courses c
JOIN 
    Student_Course_Registrations src ON c.course_id = src.course_id
GROUP BY 
    c.course_name;","SELECT T3.course_name ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id JOIN courses AS T3 ON T2.course_id = T3.course_id GROUP BY T2.course_id",How many registed students do each course have? List course name and the number of their registered students?,False
82,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT c.course_id, COUNT(sc.student_id) AS student_count, c.course_name
FROM Courses c
LEFT JOIN Student_Course_Registrations sc ON c.course_id = sc.course_id
GROUP BY c.course_id, c.course_name;","SELECT T3.course_name ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id JOIN courses AS T3 ON T2.course_id = T3.course_id GROUP BY T2.course_id","For each course id, how many students are registered and what are the course names?",False
83,spider_data/database/student_assessment/student_assessment.sqlite,SELECT candidate_id FROM Candidate_Assessments WHERE asessment_outcome_code = 'Pass';,"SELECT candidate_id FROM candidate_assessments WHERE asessment_outcome_code = ""Pass""","Find id of candidates whose assessment code is ""Pass""?",True
84,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT candidate_id 
FROM Candidate_Assessments
WHERE asessment_outcome_code = 'Pass';","SELECT candidate_id FROM candidate_assessments WHERE asessment_outcome_code = ""Pass""",What are the ids of the candidates that have an outcome code of Pass?,True
85,spider_data/database/student_assessment/student_assessment.sqlite,"This SQL query retrieves the cell mobile numbers of candidates whose assessment outcome code is ""Fail"". It joins three tables: `People`, `Candidates`, and `Candidate_Assessments` based on their relationships. The WHERE clause filters the results to only include rows where the assessment outcome code is 'Fail'.
Execution failed on sql 'This SQL query retrieves the cell mobile numbers of candidates whose assessment outcome code is ""Fail"". It joins three tables: `People`, `Candidates`, and `Candidate_Assessments` based on their relationships. The WHERE clause filters the results to only include rows where the assessment outcome code is 'Fail'.': near ""This"": syntax error","SELECT T3.cell_mobile_number FROM candidates AS T1 JOIN candidate_assessments AS T2 ON T1.candidate_id = T2.candidate_id JOIN people AS T3 ON T1.candidate_id = T3.person_id WHERE T2.asessment_outcome_code = ""Fail""","Find the cell mobile number of the candidates whose assessment code is ""Fail""?",False
86,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT p.cell_mobile_number
FROM People p
JOIN Candidates c ON p.person_id = c.candidate_id
JOIN Candidate_Assessments ca ON c.candidate_id = ca.candidate_id
WHERE ca.asessment_outcome_code = 'Fail';","SELECT T3.cell_mobile_number FROM candidates AS T1 JOIN candidate_assessments AS T2 ON T1.candidate_id = T2.candidate_id JOIN people AS T3 ON T1.candidate_id = T3.person_id WHERE T2.asessment_outcome_code = ""Fail""","What are the cell phone numbers of the candidates that received an assessment code of ""Fail""?",True
87,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT student_id
FROM Student_Course_Registrations
WHERE course_id = 301;",SELECT student_id FROM student_course_attendance WHERE course_id  =  301,What are the id of students who registered course 301?,True
88,spider_data/database/student_assessment/student_assessment.sqlite,SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301;,SELECT student_id FROM student_course_attendance WHERE course_id  =  301,What are the ids of the students who registered for course 301?,True
89,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT student_id 
FROM Student_Course_Registrations
WHERE course_id = 301
ORDER BY registration_date DESC
LIMIT 1;",SELECT student_id FROM student_course_attendance WHERE course_id = 301 ORDER BY date_of_attendance DESC LIMIT 1,What is the id of the student who most recently registered course 301?,False
90,spider_data/database/student_assessment/student_assessment.sqlite,"To find the ids of the students who registered for course 301 most recently, you can use the following SQL query:


SELECT student_id
FROM Student_Course_Registrations
WHERE course_id = 301
ORDER BY registration_date DESC
LIMIT 1;


This query selects the `student_id` from the `Student_Course_Registrations` table where the `course_id` is 301, orders the results by `registration_date` in descending order (most recent first), and limits the result to only the top record.
Execution failed on sql 'To find the ids of the students who registered for course 301 most recently, you can use the following SQL query:


SELECT student_id
FROM Student_Course_Registrations
WHERE course_id = 301
ORDER BY registration_date DESC
LIMIT 1;


This query selects the `student_id` from the `Student_Course_Registrations` table where the `course_id` is 301, orders the results by `registration_date` in descending order (most recent first), and limits the result to only the top record.': near ""To"": syntax error",SELECT student_id FROM student_course_attendance WHERE course_id = 301 ORDER BY date_of_attendance DESC LIMIT 1,What are the ids of the students who registered for course 301 most recently?,False
91,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT DISTINCT city
FROM Addresses;",SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id,Find distinct cities of addresses of people?,False
92,spider_data/database/student_assessment/student_assessment.sqlite,SELECT DISTINCT city FROM Addresses;,SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id,What are the different cities where people live?,False
