,db_path,generated_sql,gold_sql,question,isCorrect
81,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT course_name, COUNT(student_id) AS registered_students  FROM Courses c  JOIN Student_Course_Registrations scr ON c.course_id = scr.course_id  GROUP BY course_name;","SELECT T3.course_name ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id JOIN courses AS T3 ON T2.course_id = T3.course_id GROUP BY T2.course_id",How many registed students do each course have? List course name and the number of their registered students?,False
82,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT Courses.course_id, COUNT(Student_Course_Registrations.student_id) AS student_count, Courses.course_name FROM Courses JOIN Student_Course_Registrations ON Courses.course_id = Student_Course_Registrations.course_id GROUP BY Courses.course_id, Courses.course_name;","SELECT T3.course_name ,  count(*) FROM students AS T1 JOIN student_course_registrations AS T2 ON T1.student_id = T2.student_id JOIN courses AS T3 ON T2.course_id = T3.course_id GROUP BY T2.course_id","For each course id, how many students are registered and what are the course names?",False
83,spider_data/database/student_assessment/student_assessment.sqlite,"<final_answer> SELECT candidate_id FROM Candidate_Assessments WHERE asessment_outcome_code = 'Pass'; </final_answer>
Execution failed on sql '<final_answer> SELECT candidate_id FROM Candidate_Assessments WHERE asessment_outcome_code = 'Pass'; </final_answer>': near ""<"": syntax error","SELECT candidate_id FROM candidate_assessments WHERE asessment_outcome_code = ""Pass""","Find id of candidates whose assessment code is ""Pass""?",False
84,spider_data/database/student_assessment/student_assessment.sqlite,SELECT candidate_id FROM Candidate_Assessments WHERE asessment_outcome_code = 'Pass',"SELECT candidate_id FROM candidate_assessments WHERE asessment_outcome_code = ""Pass""",What are the ids of the candidates that have an outcome code of Pass?,True
85,spider_data/database/student_assessment/student_assessment.sqlite,SELECT cell_mobile_number FROM People WHERE person_id IN (SELECT candidate_id FROM Candidate_Assessments WHERE asessment_outcome_code = 'Fail');,"SELECT T3.cell_mobile_number FROM candidates AS T1 JOIN candidate_assessments AS T2 ON T1.candidate_id = T2.candidate_id JOIN people AS T3 ON T1.candidate_id = T3.person_id WHERE T2.asessment_outcome_code = ""Fail""","Find the cell mobile number of the candidates whose assessment code is ""Fail""?",True
86,spider_data/database/student_assessment/student_assessment.sqlite,SELECT P.cell_mobile_number FROM People P JOIN Candidates C ON P.person_id = C.candidate_id JOIN Candidate_Assessments CA ON C.candidate_id = CA.candidate_id WHERE CA.asessment_outcome_code = 'Fail',"SELECT T3.cell_mobile_number FROM candidates AS T1 JOIN candidate_assessments AS T2 ON T1.candidate_id = T2.candidate_id JOIN people AS T3 ON T1.candidate_id = T3.person_id WHERE T2.asessment_outcome_code = ""Fail""","What are the cell phone numbers of the candidates that received an assessment code of ""Fail""?",True
87,spider_data/database/student_assessment/student_assessment.sqlite,SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301;,SELECT student_id FROM student_course_attendance WHERE course_id  =  301,What are the id of students who registered course 301?,True
88,spider_data/database/student_assessment/student_assessment.sqlite,SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301;,SELECT student_id FROM student_course_attendance WHERE course_id  =  301,What are the ids of the students who registered for course 301?,True
89,spider_data/database/student_assessment/student_assessment.sqlite,"<final_answer> SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301 ORDER BY registration_date DESC LIMIT 1; </final_answer>
Execution failed on sql '<final_answer> SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301 ORDER BY registration_date DESC LIMIT 1; </final_answer>': near ""<"": syntax error",SELECT student_id FROM student_course_attendance WHERE course_id = 301 ORDER BY date_of_attendance DESC LIMIT 1,What is the id of the student who most recently registered course 301?,False
90,spider_data/database/student_assessment/student_assessment.sqlite,SELECT student_id FROM Student_Course_Registrations WHERE course_id = 301 ORDER BY registration_date DESC LIMIT 1;,SELECT student_id FROM student_course_attendance WHERE course_id = 301 ORDER BY date_of_attendance DESC LIMIT 1,What are the ids of the students who registered for course 301 most recently?,False
91,spider_data/database/student_assessment/student_assessment.sqlite,SELECT DISTINCT city FROM Addresses,SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id,Find distinct cities of addresses of people?,False
92,spider_data/database/student_assessment/student_assessment.sqlite,SELECT DISTINCT city FROM Addresses,SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id,What are the different cities where people live?,False
93,spider_data/database/student_assessment/student_assessment.sqlite,SELECT DISTINCT city FROM Addresses,SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id JOIN students AS T3 ON T2.person_id = T3.student_id,Find distinct cities of address of students?,False
94,spider_data/database/student_assessment/student_assessment.sqlite,SELECT DISTINCT city FROM Addresses JOIN People_Addresses ON Addresses.address_id = People_Addresses.address_id WHERE person_id IN (SELECT student_id FROM Students),SELECT DISTINCT T1.city FROM addresses AS T1 JOIN people_addresses AS T2 ON T1.address_id = T2.address_id JOIN students AS T3 ON T2.person_id = T3.student_id,What are the different cities where students live?,True
95,spider_data/database/student_assessment/student_assessment.sqlite,SELECT course_name FROM Courses ORDER BY course_name ASC;,SELECT course_name FROM courses ORDER BY course_name,List the names of courses in alphabetical order?,True
96,spider_data/database/student_assessment/student_assessment.sqlite,SELECT course_name FROM Courses ORDER BY course_name ASC;,SELECT course_name FROM courses ORDER BY course_name,What are the names of the courses in alphabetical order?,True
97,spider_data/database/student_assessment/student_assessment.sqlite,SELECT first_name FROM People ORDER BY first_name ASC;,SELECT first_name FROM people ORDER BY first_name,List the first names of people in alphabetical order?,True
98,spider_data/database/student_assessment/student_assessment.sqlite,"<sql> SELECT first_name FROM People ORDER BY first_name ASC; </sql>
Execution failed on sql '<sql> SELECT first_name FROM People ORDER BY first_name ASC; </sql>': near ""<"": syntax error",SELECT first_name FROM people ORDER BY first_name,What are the first names of the people in alphabetical order?,False
99,spider_data/database/student_assessment/student_assessment.sqlite,"<final_answer> SELECT student_id FROM Student_Course_Registrations UNION SELECT student_id FROM Student_Course_Attendance; </final_answer>
Execution failed on sql '<final_answer> SELECT student_id FROM Student_Course_Registrations UNION SELECT student_id FROM Student_Course_Attendance; </final_answer>': near ""<"": syntax error",SELECT student_id FROM student_course_registrations UNION SELECT student_id FROM student_course_attendance,What are the id of students who registered courses or attended courses?,False
100,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT student_id FROM Student_Course_Registrations UNION SELECT student_id FROM Student_Course_Attendance; ```
Execution failed on sql 'SELECT student_id FROM Student_Course_Registrations UNION SELECT student_id FROM Student_Course_Attendance; ```': You can only execute one statement at a time.",SELECT student_id FROM student_course_registrations UNION SELECT student_id FROM student_course_attendance,What are the ids of the students who either registered or attended a course?,False
101,spider_data/database/student_assessment/student_assessment.sqlite,SELECT course_id FROM Student_Course_Registrations WHERE student_id = 121 UNION SELECT course_id FROM Student_Course_Attendance WHERE student_id = 121;,SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,Find the id of courses which are registered or attended by student whose id is 121?,True
102,spider_data/database/student_assessment/student_assessment.sqlite,SELECT course_id FROM Student_Course_Registrations WHERE student_id = 121 UNION SELECT course_id FROM Student_Course_Attendance WHERE student_id = 121;,SELECT course_id FROM student_course_registrations WHERE student_id = 121 UNION SELECT course_id FROM student_course_attendance WHERE student_id = 121,What are the ids of the courses that are registered or attended by the student whose id is 121?,True
103,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT s.student_id, s.student_details  FROM Students s  JOIN Student_Course_Registrations scr ON s.student_id = scr.student_id  LEFT JOIN Student_Course_Attendance sca ON s.student_id = sca.student_id AND scr.course_id = sca.course_id  WHERE sca.student_id IS NULL;",SELECT * FROM student_course_registrations WHERE student_id NOT IN (SELECT student_id FROM student_course_attendance),What are all info of students who registered courses but not attended courses?,False
104,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT s.student_id, sd.student_details  FROM Students s  JOIN Student_Course_Registrations scr ON s.student_id = scr.student_id  WHERE s.student_id NOT IN (SELECT student_id FROM Student_Course_Attendance)
Execution failed on sql 'SELECT s.student_id, sd.student_details  FROM Students s  JOIN Student_Course_Registrations scr ON s.student_id = scr.student_id  WHERE s.student_id NOT IN (SELECT student_id FROM Student_Course_Attendance)': no such column: sd.student_details",SELECT * FROM student_course_registrations WHERE student_id NOT IN (SELECT student_id FROM student_course_attendance),What are all details of the students who registered but did not attend any course?,False
105,spider_data/database/student_assessment/student_assessment.sqlite,"111
Execution failed on sql '111': near ""111"": syntax error","SELECT T2.student_id FROM courses AS T1 JOIN student_course_registrations AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = ""statistics"" ORDER BY T2.registration_date",List the id of students who registered course statistics in the order of registration date.,False
106,spider_data/database/student_assessment/student_assessment.sqlite,SELECT student_id FROM Student_Course_Registrations WHERE course_id = (SELECT course_id FROM Courses WHERE course_name = 'statistics') ORDER BY registration_date;,"SELECT T2.student_id FROM courses AS T1 JOIN student_course_registrations AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = ""statistics"" ORDER BY T2.registration_date",What are the ids of the students who registered course statistics by order of registration date?,True
107,spider_data/database/student_assessment/student_assessment.sqlite,SELECT s.student_id  FROM Students s  JOIN Student_Course_Attendance sca ON s.student_id = sca.student_id  JOIN Courses c ON sca.course_id = c.course_id  WHERE c.course_name = 'statistics'  ORDER BY sca.date_of_attendance;,"SELECT T2.student_id FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = ""statistics"" ORDER BY T2.date_of_attendance",List the id of students who attended  statistics courses in the order of attendance date.,True
108,spider_data/database/student_assessment/student_assessment.sqlite,"SELECT sc.student_id, s.date_of_attendance  FROM Students_Course_Attendance sc  JOIN Courses c ON sc.course_id = c.course_id  WHERE c.course_name LIKE '%statistics%'  ORDER BY sc.date_of_attendance;
Execution failed on sql 'SELECT sc.student_id, s.date_of_attendance  FROM Students_Course_Attendance sc  JOIN Courses c ON sc.course_id = c.course_id  WHERE c.course_name LIKE '%statistics%'  ORDER BY sc.date_of_attendance;': no such table: Students_Course_Attendance","SELECT T2.student_id FROM courses AS T1 JOIN student_course_attendance AS T2 ON T1.course_id = T2.course_id WHERE T1.course_name = ""statistics"" ORDER BY T2.date_of_attendance",What are the ids of the students who attended courses in the statistics department in order of attendance date.,False
109,spider_data/database/bike_1/bike_1.sqlite,SELECT date FROM weather WHERE max_temperature_f > 85;,SELECT date FROM weather WHERE max_temperature_f  >  85,Give me the dates when the max temperature was higher than 85.,True
